run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_baseline_seed44,372,training,"Agent_91aa1 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,373,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,373,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,373,intent,Agent_5a03f is preparing to fight the Entity.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,373,intent,Agent_a17c0 is preparing to fight the Entity.,hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,373,training,"Agent_7cda3 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,373,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,373,intent,Agent_ed828 is preparing to fight the Entity.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,374,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,374,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,374,intent,Agent_a17c0 is preparing to fight the Entity.,hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,374,training,"Agent_7cda3 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,374,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,375,training,"Agent_70680 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,375,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,375,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,375,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,375,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,375,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,375,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,375,training,"Agent_91aa1 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,376,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,376,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,376,training,"Agent_5a03f trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,376,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,376,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,376,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,377,training,"Agent_70680 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,377,training,"Agent_6d2b0 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,377,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,377,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,377,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,377,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,378,training,"Agent_70680 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,378,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,378,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,378,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,378,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,378,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,379,training,"Agent_70680 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,379,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,379,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,379,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,380,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,380,training,"Agent_6d2b0 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,380,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,380,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,380,training,"Agent_91aa1 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,381,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,381,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,381,training,"Agent_5a03f trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,381,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,381,training,"Agent_7cda3 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,381,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,381,training,"Agent_91aa1 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,382,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,382,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,382,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,382,training,"Agent_7cda3 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,382,training,"Agent_ed828 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,382,training,"Agent_91aa1 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,383,training,"Agent_70680 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,383,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,383,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,383,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,383,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,383,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,383,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,384,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,384,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,384,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,384,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,384,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,384,training,"Agent_ed828 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,384,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,385,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,385,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,385,intent,Agent_ed828 is preparing to fight the Entity.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,385,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,386,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,386,training,"Agent_7cda3 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,386,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,386,intent,Agent_ed828 is preparing to fight the Entity.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,386,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,387,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,387,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,387,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,387,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,387,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_70680 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_5a03f trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,388,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_ed828 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,388,training,"Agent_91aa1 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,389,training,"Agent_70680 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,389,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,389,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,389,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,389,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,389,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,389,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,389,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_70680 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_5a03f trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_7cda3 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,390,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,390,training,"Agent_91aa1 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,391,training,"Agent_70680 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,391,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,391,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,391,training,"Agent_7cda3 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,391,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,391,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,391,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,392,training,"Agent_70680 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,392,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,392,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,392,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,392,rest,Agent_7cda3 took time to rest and feels more at peace.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,392,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,392,training,"Agent_91aa1 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,393,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,393,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,393,training,"Agent_5a03f trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,393,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,393,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,393,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,393,intent,Agent_ed828 is preparing to fight the Entity.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,393,training,"Agent_91aa1 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,394,training,"Agent_70680 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,394,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,394,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,394,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,394,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,395,training,"Agent_70680 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,395,training,"Agent_6d2b0 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,395,intent,Agent_5a03f is preparing to fight the Entity.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,395,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,395,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,395,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,395,intent,Agent_ed828 is preparing to fight the Entity.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,395,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,396,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,396,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,396,training,"Agent_7cda3 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,396,training,"Agent_91aa1 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,397,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,397,intent,Agent_5a03f is preparing to fight the Entity.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,397,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,397,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,397,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,398,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,398,training,"Agent_5a03f trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,398,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,398,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,398,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,398,training,"Agent_91aa1 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,399,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,399,training,"Agent_a17c0 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,399,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,399,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,400,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,400,intent,Agent_a17c0 is preparing to fight the Entity.,hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,400,training,"Agent_7cda3 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,400,intent,Agent_2be79 is preparing to fight the Entity.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,400,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,400,training,"Agent_91aa1 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,401,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,401,intent,Agent_5a03f is preparing to fight the Entity.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,401,training,"Agent_a17c0 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,401,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,401,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,401,training,"Agent_ed828 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,402,intent,Agent_70680 is preparing to fight the Entity.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,402,training,"Agent_6d2b0 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,402,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,402,training,"Agent_7cda3 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,402,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,402,training,"Agent_91aa1 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,403,intent,Agent_6d2b0 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,403,intent,Agent_5a03f is preparing to fight the Entity.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,403,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,403,training,"Agent_7cda3 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,403,rest,Agent_ed828 took time to rest and feels more at peace.,determined,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,403,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,404,training,"Agent_70680 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,404,training,"Agent_6d2b0 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,404,rest,Agent_5a03f took time to rest and feels more at peace.,hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,404,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,404,intent,Agent_7cda3 is preparing to fight the Entity.,determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,404,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,404,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
sanity_52_baseline_seed44,405,training,"Agent_70680 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,405,training,"Agent_6d2b0 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,405,training,"Agent_5a03f trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,405,training,"Agent_a17c0 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,405,training,"Agent_7cda3 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,405,rest,Agent_2be79 took time to rest and feels more at peace.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,406,rest,Agent_70680 took time to rest and feels more at peace.,determined,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,406,training,"Agent_6d2b0 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,44,baseline,sanity_52
sanity_52_baseline_seed44,406,training,"Agent_5a03f trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious,44,baseline,sanity_52
sanity_52_baseline_seed44,406,training,"Agent_a17c0 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,44,baseline,sanity_52
sanity_52_baseline_seed44,406,intent,Agent_2be79 is preparing to fight the Entity.,hopeful,aggressive,44,baseline,sanity_52
sanity_52_baseline_seed44,406,intent,Agent_91aa1 is preparing to fight the Entity.,hopeful,curious,44,baseline,sanity_52
